Index	Sentence	Surprisal	PPL
464	fire liquid world.	8.70938777923584	6059.5315811498085
465	shark poles presence scene me.	9.137890815734863	9301.1266385569
466	they gleamed refrigerator.	8.789578437805176	6565.463840648479
467	tuxedo rainfall it law elements consent.	8.776599884033203	6480.804183467416
468	tons activities our heights.	10.129260063171387	25065.810451622656
469	edge spiders.	9.453930854797363	12758.217525696513
470	pedalling composition cider she nutrients.	9.941683769226074	20778.701385603097
471	weapons by library train.	8.656073570251465	5744.933243307516
472	structure boy fish.	8.454720497131348	4697.193572545786
473	places painting adulthood advice.	9.934229850769043	20624.394449941727
474	foods well sports.	8.187548637390137	3595.8965869948515
475	door carnivores piranhas.	6.841655731201172	936.0376791796481
476	temperature stress information cold fabric cargo.	8.400984764099121	4451.448216381835
477	slot pockets.	8.963961601257324	7816.261117652883
478	habitat their woman poles owl.	8.161798477172852	3504.4836733872294
479	chemistry their better you ripe tomb.	8.969082832336426	7856.392670778699
480	girl i her patients luthier home.	7.830816745758057	2516.9842703665886
481	tickets noise satin vehicle.	8.257128715515137	3855.009365802137
482	mattress clouds rain you.	7.409553527832031	1651.688749161665
483	launchers brick bone.	9.085097312927246	8822.82429792596
484	sizes my someone.	7.840635776519775	2541.820349914776
485	movements man machine ancient.	9.01539421081543	8228.789597114644
486	your commanders pressure houses metal.	10.081933975219727	23907.176748782906
487	mangos train air.	7.336310863494873	1535.0386878194702
488	impact families they.	9.690988540649414	16171.222305420766
489	legs blades surgeons.	8.861310005187988	7053.717100714066
490	legs shirts.	7.601946830749512	2002.0898335058791
491	exams i land fields.	8.144454002380371	3444.224338558262
492	stations espionage boats handle.	9.914205551147461	20215.51284230754
493	boulders libraries masculinity murderer handles our.	9.283753395080566	10761.749302465798
494	grooves reservoir painter's milk earthquake.	9.425159454345703	12396.376043793942
495	fuel walk ground.	9.514039993286133	13548.620232809897
496	fines eye harnesses.	7.457091331481934	1732.1026108061692
497	scenery petition night.	8.703272819519043	6022.590850278512
498	metal subject its apartment drawings.	9.813380241394043	18276.66231068063
499	mountain fight pies wall.	8.89691162109375	7309.364557258401
500	head air mosquitoes.	9.73052978515625	16823.462780802318
501	through characters moisture foot.	9.777691841125488	17635.89938069317
502	its overflow matching.	9.494441032409668	13285.666581178748
503	librarians bicycle friends.	6.959554195404053	1053.1639472449817
504	lotteries i depends milk people.	7.879793167114258	2643.325776459818
505	kitchen piano food grooming.	8.528359413146973	5056.143983381453
506	i rain honey-making they.	8.408439636230469	4484.757196465552
507	pass crops jacket.	10.20106315612793	26931.803571171335
508	head climber senses.	8.694870948791504	5972.201798080202
509	carpenter legs furniture wind dunes.	8.667635917663574	5811.74365561474
510	cream plate body royal planes.	10.384255409240723	32346.315846032117
511	body keyboards shuttle countries patients.	10.670831680297852	43080.75601873953
512	feet people blood balance passengers food.	9.172713279724121	9630.720109517411
513	types problem attire.	10.599905014038086	40131.02536578536
514	government law deaths countries varieties.	10.061225891113281	23417.195715684356
515	carpenters murder cod television.	7.139008522033691	1260.1783304496425
516	redness diet shoulder plant earth's.	9.240703582763672	10308.288741343466
517	lentils combinations hurricanes.	8.740696907043457	6252.251432374771
518	ninety ointment legs.	6.798893451690674	896.8543297292956
519	cats rooms washing saliva tail.	10.498642921447754	36266.25310977563
520	singers construction sounds rates.	8.636588096618652	5634.074077346262
521	cats blades insect brush eyes.	9.769944190979004	17499.790544932952
522	handle place bicycles carpentry music.	9.2518892288208	10424.240901591642
523	murder man penalty range.	7.407124996185303	1647.6824374601813
524	we savory content blacksmith.	7.386458873748779	1613.980672334806
525	log hum others colder table.	10.361753463745117	31626.58880765493
526	lapels piece screws male adult.	9.707534790039062	16441.021308013205
527	feathers sauce vegetation.	8.260237693786621	3867.013156249826
528	participants people we car.	7.770146369934082	2368.817986714192
529	their woman vehicle jaws myself.	9.330265998840332	11274.12999221082
530	water height people it paws.	9.091889381408691	8882.953494409889
531	assault plates water piece.	9.695727348327637	16248.036477896325
532	type interpretation instrument.	8.929804801940918	7553.790747040274
533	act nightmare plastic stone.	10.666553497314453	42896.842350103936
534	cell pyramid's college research.	9.081439018249512	8790.606773284642
535	effects shelter painter house.	9.664237022399902	15744.352718481248
536	ice her type flesh.	9.574942588806152	14399.411098727827
537	bread pianists animation place.	9.744813919067383	17065.49587730851
538	singing shears i.	7.204151153564453	1345.0025037581813
539	mud objects people device ocean.	10.109628677368164	24578.532476429475
540	wood beaks castle quality sneaker.	7.96575927734375	2880.615533904376
541	type reptiles bottom inside.	9.975447654724121	21492.249370444995
542	ice carpenters family gas down.	7.81809139251709	2485.1576881590245
543	anvil coffee it areas producers.	8.681376457214355	5892.151306333507
544	species field need steam.	9.575406074523926	14406.086566989034
545	part fish its tomato supplies.	9.274064064025879	10657.978696482107
546	eyries matter family side.	9.185931205749512	9758.863283301627
547	we lot hospitals owl.	10.064010620117188	23482.497140970976
548	ivory cream.	6.830207824707031	925.3831099700027
549	cortex situations night world cinemas weapons.	8.787199020385742	6549.860432491687
550	ecuador bellows rain driving.	8.553041458129883	5182.492816126861
551	people species imagery hip sheets butterflies.	10.441132545471191	34239.40817409397
552	vehicles hours neck apron.	8.513236999511719	4980.2581175642335
553	cats replacement.	9.558889389038086	14170.099988879887
554	sugar scientists house.	7.944166660308838	2819.082229159204
555	content fractures lands beekeepers.	10.747962951660156	46535.13751300565
556	whales constructed tool it they.	8.274187088012695	3921.3336353031445
557	bed fingers logs dolls faculty.	10.774215698242188	47772.99010664245
558	your desk place.	7.75075626373291	2323.3287996930094
559	cream use spears skiers.	9.159639358520508	9505.628335466172
560	premium activity plants plantains.	8.112996101379395	3337.562741153817
561	igloos maintenance beekeepers house.	7.938506126403809	2803.169797537685
562	show problem time.	7.8415632247924805	2544.1788503323432
563	notes heads him children.	10.14700984954834	25514.69525194254
564	its purposes ice.	9.398077011108398	12065.157244764085
565	it pharmacists investigation.	8.607144355773926	5470.604251530012
566	cream soldier tile rifle our.	10.899351119995117	54141.221240377905
567	her play consistency land mattress.	10.374268531799316	32024.884871433005
568	it my well.	7.4312567710876465	1687.9275794863624
569	hotels crime critical stories barrel liquid engine.	9.162978172302246	9537.418900211986
570	woman eyes drywall.	8.172030448913574	3540.525526465911
571	fighting boy bees.	9.053275108337402	8546.482795409254
572	education eye.	10.738094329833984	46078.15842491088
573	garment topics artisans tuxedos.	6.487236022949219	656.7057328533532
574	beginners drinks pyramid crops.	8.975662231445312	7908.253432961079
575	skis causes ramps building heat.	8.903388977050781	7356.86358128573
576	arson falls blender.	10.840316772460938	51037.54270988753
577	plastic their mammals honeybees.	7.600169658660889	1998.5349351035975
578	turns they comfort.	7.7411885261535645	2301.2058017108907
579	instrument she mowers train today's parrots.	7.599635601043701	1997.4678872561672
580	act job type building.	8.410996437072754	4496.238498890115
581	motor water desert water interviewers station vikings.	7.469191551208496	1753.188749162348
582	claw trains me hospital.	9.978546142578125	21558.94612024825
583	saws imagery leaves cargo.	9.673151969909668	15885.340311273394
584	entrance parrots televisions examples.	7.421603679656982	1671.71225017622
585	they i bees.	8.816116333007812	6742.029915761855
586	walls school they points.	8.639317512512207	5649.472813896899
587	elements information lawyers cyclone grooms.	8.105116844177246	3311.3685567629545
588	training its television.	8.681264877319336	5891.493897386799
589	hill rain sea defense battles cold.	9.48336124420166	13139.276691331062
590	notes volunteer your automobiles appliance divorce.	11.596250534057617	108689.5067115962
591	its cotton flavorings furniture creepy.	9.500519752502441	13366.672385942295
592	ocean shoes theft repair they.	8.532225608825684	5075.729862424799
593	snow dream journals.	7.519018650054932	1842.7580159532763
594	location conservation computer traffic mixture.	9.888872146606445	19709.817613564144
595	hunt hive solving.	10.700915336608887	44396.474255567264
596	marriage in cards.	8.734487533569336	6213.549150988141
597	surfacing silky sides.	7.388432025909424	1617.1684457323913
598	dream down primates.	9.690037727355957	16155.853799728899
599	statue goods cookies research.	8.736650466918945	6227.003188514331
600	taste heel cultures elephants.	9.40402889251709	12137.181757920956
601	river entertainment pharmacy food.	9.725451469421387	16738.244490882174
602	it day form people.	8.463732719421387	4739.71705287632
603	tsunami flavors quaint clearings.	8.594014167785645	5399.243703226208
604	horses teeth opera me.	7.949970245361328	2835.4905802216413
605	quantity i've alcohol ripening glass.	7.7851433753967285	2404.610885302383
606	taste peaches chairs.	7.543123722076416	1887.7175298331654
607	tongue bicycle child.	7.199900150299072	1339.2970293099947
608	militia we plots earthquakes pyramid opera.	9.1282377243042	9211.773971278702
609	delicacies end dream clarinet wheels.	7.793435096740723	2424.6321393243197
610	stress painters animation structure liquids quality.	9.462770462036133	12871.495084643428
611	grounds ice works pyramid's it.	9.191841125488281	9816.70814292348
612	nightmare forks maturity pyramid pulp.	9.506343841552734	13444.748215822756
613	strength energy sound pharmacies.	9.601503372192383	14786.995221121777
614	times torque crops bananas woman.	10.962968826293945	57697.48282303826
615	structure fingers people.	8.148125648498535	3456.8935556891743
616	speech cushion frying thick wings.	10.283486366271973	29245.6570955892
617	trees webs drink cup stresses.	8.802845001220703	6653.145312945479
618	piano sugar their trains.	8.181797981262207	3575.2771666730955
619	wound sweaters plants.	7.970311164855957	2893.7576598283513
620	pan cruise peaches reading arm.	9.831332206726074	18607.72705925539
621	protein trees base craft.	10.022987365722656	22538.660670818274
622	automobile he bear vapor.	7.7563629150390625	2336.3914788678017
623	pianist people.	6.343349456787109	568.697954090846
624	law freezes.	9.451116561889648	12722.362641337193
625	driver villages.	9.666015625	15772.380582990865
626	cats nursery weapon.	10.441320419311523	34245.84146750318
